time[YYYY-MM-DD hh:mm:ss PST], fluorescence
6/3/16 9:45,3.944
6/3/16 9:55,4.274
6/3/16 10:05,3.663
6/3/16 10:15,3.382
6/3/16 10:25,3.602
6/3/16 10:35,2.955
6/3/16 10:45,3.468
6/3/16 10:55,3.602
6/3/16 11:05,3.687
6/3/16 11:15,3.504
6/3/16 11:25,3.651
6/3/16 11:35,3.175
6/3/16 11:45,2.955
6/3/16 11:55,3.04
6/3/16 12:05,3.162
6/3/16 12:15,3.346
6/3/16 12:25,3.895
6/3/16 12:35,3.651
6/3/16 12:45,3.858
6/3/16 12:55,3.883
6/3/16 13:05,3.687
6/3/16 13:15,4.652
6/3/16 13:25,3.919
6/3/16 13:35,3.639
6/3/16 13:45,3.236
6/3/16 13:55,3.614
6/3/16 14:05,3.663
6/3/16 14:15,3.895
6/3/16 14:25,4.066
6/3/16 14:35,3.199
6/3/16 14:45,3.077
6/3/16 14:55,3.089
6/3/16 15:05,3.309
6/3/16 15:15,3.211
6/3/16 15:25,3.98
6/3/16 15:35,4.2
6/3/16 15:45,4.713
6/3/16 15:55,4.872
6/3/16 16:05,4.957
6/3/16 16:15,5.006
6/3/16 16:25,5.556
6/3/16 16:35,5.067
6/3/16 16:45,5.275
6/3/16 16:55,7.179
6/3/16 17:05,7.143
6/3/16 17:15,7.46
6/3/16 17:25,7.692
6/3/16 17:35,7.619
6/3/16 17:45,8.462
6/3/16 17:55,9.158
6/3/16 18:05,9.023
6/3/16 18:15,9.402
6/3/16 18:25,9.78
6/3/16 18:35,9.768
6/3/16 18:45,11.526
6/3/16 18:55,10.513
6/3/16 19:05,11.197
6/3/16 19:15,11.294
6/3/16 19:25,11.013
6/3/16 19:35,11.331
6/3/16 19:45,11.563
6/3/16 19:55,13.004
6/3/16 20:05,12.857
6/3/16 20:15,12.21
6/3/16 20:25,12.882
6/3/16 20:35,13.162
6/3/16 20:45,13.663
6/3/16 20:55,12.1
6/3/16 21:05,13.541
6/3/16 21:15,12.54
6/3/16 21:25,11.673
6/3/16 21:35,11.233
6/3/16 21:45,11.136
6/3/16 21:55,11.197
6/3/16 22:05,11.087
6/3/16 22:15,11.477
6/3/16 22:25,10.757
6/3/16 22:35,10.305
6/3/16 22:45,9.328
6/3/16 22:55,8.84
6/3/16 23:05,9.377
6/3/16 23:15,9.121
6/3/16 23:25,9.976
6/3/16 23:35,9.878
6/3/16 23:45,10.672
6/3/16 23:55,12.43
6/4/16 0:05,12.491
6/4/16 0:15,12.772
6/4/16 0:25,12.283
6/4/16 0:35,13.297
6/4/16 0:45,12.796
6/4/16 0:55,13.553
6/4/16 1:05,12.088
6/4/16 1:15,14.2
6/4/16 1:25,12.112
6/4/16 1:35,11.49
6/4/16 1:45,11.6
6/4/16 1:55,11.368
6/4/16 2:05,10.794
6/4/16 2:15,10.562
6/4/16 2:25,9.719
6/4/16 2:35,8.645
6/4/16 2:45,7.094
6/4/16 2:55,7.021
6/4/16 3:05,6.85
6/4/16 3:15,6.52
6/4/16 3:25,6.789
6/4/16 3:35,6.606
6/4/16 3:45,6.459
6/4/16 3:55,6.691
6/4/16 4:05,7.033
6/4/16 4:15,7.411
6/4/16 4:25,7.705
6/4/16 4:35,7.998
6/4/16 4:45,6.825
6/4/16 4:55,6.667
6/4/16 5:05,7.729
6/4/16 5:15,7.216
6/4/16 5:25,7.143
6/4/16 5:35,6.935
6/4/16 5:45,5.995
6/4/16 5:55,5.385
6/4/16 6:05,5.519
6/4/16 6:15,4.261
6/4/16 6:25,4.591
6/4/16 6:35,3.346
6/4/16 6:45,3.04
6/4/16 6:55,2.784
6/4/16 7:05,2.833
6/4/16 7:15,2.589
6/4/16 7:25,2.308
6/4/16 7:35,2.772
6/4/16 7:45,2.882
6/4/16 7:55,2.088
6/4/16 8:05,2.149
6/4/16 8:15,2.479
6/4/16 8:25,2.479
6/4/16 8:35,3.053
6/4/16 8:45,3.138
6/4/16 8:55,2.821
6/4/16 9:05,2.503
6/4/16 9:15,2.576
6/4/16 9:25,2.503
6/4/16 9:35,2.1
6/4/16 9:45,1.807
6/4/16 9:55,2.015
6/4/16 10:05,2.088
6/4/16 10:15,2.1
6/4/16 10:25,1.954
6/4/16 10:35,1.77
6/4/16 10:45,1.551
6/4/16 10:55,1.868
6/4/16 11:05,1.905
6/4/16 11:15,2.051
6/4/16 11:25,2.21
6/4/16 11:35,2.1
6/4/16 11:45,2.161
6/4/16 11:55,2.552
6/4/16 12:05,2.454
6/4/16 12:15,2.711
6/4/16 12:25,2.882
6/4/16 12:35,2.698
6/4/16 12:45,3.028
6/4/16 12:55,2.967
6/4/16 13:05,2.503
6/4/16 13:15,2.991
6/4/16 13:25,2.698
6/4/16 13:35,3.248
6/4/16 13:45,2.918
6/4/16 13:55,3.236
6/4/16 14:05,3.077
6/4/16 14:15,3.272
6/4/16 14:25,3.37
6/4/16 14:35,3.651
6/4/16 14:45,3.59
6/4/16 14:55,3.675
6/4/16 15:05,4.054
6/4/16 15:15,3.895
6/4/16 15:25,3.773
6/4/16 15:35,4.298
6/4/16 15:45,4.457
6/4/16 15:55,4.151
6/4/16 16:05,4.383
6/4/16 16:15,4.774
6/4/16 16:25,6.667
6/4/16 16:35,6.886
6/4/16 16:45,5.409
6/4/16 16:55,7.387
6/4/16 17:05,7.35
6/4/16 17:15,7.863
6/4/16 17:25,7.179
6/4/16 17:35,8.596
6/4/16 17:45,9.438
6/4/16 17:55,8.156
6/4/16 18:05,9.573
6/4/16 18:15,7.241
6/4/16 18:25,8.449
6/4/16 18:35,9.267
6/4/16 18:45,10.195
6/4/16 18:55,9.829
6/4/16 19:05,10.317
6/4/16 19:15,10.733
6/4/16 19:25,10.672
6/4/16 19:35,10.208
6/4/16 19:45,12.259
6/4/16 19:55,11.087
6/4/16 20:05,11.929
6/4/16 20:15,11.343
6/4/16 20:25,12.125
6/4/16 20:35,10.757
6/4/16 20:45,13.223
6/4/16 20:55,11.917
6/4/16 21:05,10.781
6/4/16 21:15,10.623
6/4/16 21:25,10.256
6/4/16 21:35,10.537
6/4/16 21:45,11.783
6/4/16 21:55,10.525
6/4/16 22:05,11.087
6/4/16 22:15,11.197
6/4/16 22:25,11.343
6/4/16 22:35,10.537
6/4/16 22:45,10.916
6/4/16 22:55,11.685
6/4/16 23:05,12.1
6/4/16 23:15,10.513
6/4/16 23:25,10.965
6/4/16 23:35,10.452
6/4/16 23:45,11.16
6/5/16 0:05,10.977
6/5/16 0:15,7.265
6/5/16 0:25,7.216
6/5/16 0:35,6.716
6/5/16 0:45,7.094
6/5/16 0:55,8.632
6/5/16 1:05,9.353
6/5/16 1:15,9.084
6/5/16 1:25,8.12
6/5/16 1:35,8.12
6/5/16 1:45,9.89
6/5/16 1:55,8.73
6/5/16 2:05,8.022
6/5/16 2:15,7.033
6/5/16 2:25,7.668
6/5/16 2:35,7.9
6/5/16 2:45,7.949
6/5/16 2:55,8.535
6/5/16 3:05,8.816
6/5/16 3:15,8.669
6/5/16 3:25,8.303
6/5/16 3:35,8.51
6/5/16 3:45,8.571
6/5/16 3:55,10.171
6/5/16 4:05,10.379
6/5/16 4:15,9.609
6/5/16 4:25,9.963
6/5/16 4:35,10.037
6/5/16 4:45,8.291
6/5/16 4:55,8.987
6/5/16 5:05,10.134
6/5/16 5:15,9.28
6/5/16 5:25,8.999
6/5/16 5:45,8.156
6/5/16 5:55,8.01
6/5/16 6:05,6.813
6/5/16 6:15,6.532
6/5/16 6:25,6.252
6/5/16 6:35,5.739
6/5/16 6:45,5.153
6/5/16 6:55,4.762
6/5/16 7:05,4.127
6/5/16 7:15,3.797
6/5/16 7:25,3.614
6/5/16 7:35,3.468
6/5/16 7:45,4.444
6/5/16 7:55,4.188
6/5/16 8:05,3.944
6/5/16 8:15,3.883
6/5/16 8:25,3.858
6/5/16 8:35,3.419
6/5/16 8:45,2.821
6/5/16 8:55,2.943
6/5/16 9:05,2.955
6/5/16 9:15,3.089
6/5/16 9:25,2.723
6/5/16 9:35,3.016
6/5/16 9:45,3.15
6/5/16 9:55,2.833
6/5/16 10:05,2.784
6/5/16 10:15,3.016
6/5/16 10:25,3.37
6/5/16 10:35,2.967
6/5/16 10:45,2.821
6/5/16 10:55,2.93
6/5/16 11:05,2.991
6/5/16 11:15,3.028
6/5/16 11:25,2.857
6/5/16 11:35,2.747
6/5/16 11:45,2.906
6/5/16 11:55,2.674
6/5/16 12:05,2.711
6/5/16 12:15,2.833
6/5/16 12:25,2.906
6/5/16 12:35,2.735
6/5/16 12:45,2.784
6/5/16 12:55,2.857
6/5/16 13:05,2.723
6/5/16 13:15,2.723
6/5/16 13:25,2.772
6/5/16 13:35,2.698
6/5/16 13:45,2.821
6/5/16 13:55,2.662
6/5/16 14:05,2.821
6/5/16 14:15,2.833
6/5/16 14:25,2.833
6/5/16 14:35,2.857
6/5/16 14:45,2.711
6/5/16 14:55,2.857
6/5/16 15:05,2.747
6/5/16 15:15,3.028
6/5/16 15:25,2.833
6/5/16 15:35,3.37
6/5/16 15:45,3.284
6/5/16 15:55,3.321
6/5/16 16:05,3.724
6/5/16 16:15,3.504
6/5/16 16:25,3.468
6/5/16 16:35,3.504
6/5/16 16:45,3.895
6/5/16 16:55,3.81
6/5/16 17:05,4.432
6/5/16 17:15,4.701
6/5/16 17:25,4.884
6/5/16 17:35,5.104
6/5/16 17:45,5.275
6/5/16 17:55,5.348
6/5/16 18:05,7.021
6/5/16 18:15,8.694
6/5/16 18:25,8.4
6/5/16 18:35,5.14
6/5/16 18:45,7.265
6/5/16 18:55,6.105
6/5/16 19:05,6.471
6/5/16 19:15,7.338
6/5/16 19:25,7.814
6/5/16 19:45,7.961
6/5/16 19:55,7.973
6/5/16 20:05,8.046
6/5/16 20:15,8.278
6/5/16 20:25,9.365
6/5/16 20:35,8.755
6/5/16 20:45,9.829
6/5/16 20:55,9.609
6/5/16 21:05,10.537
6/5/16 21:15,9.524
6/5/16 21:25,9.597
6/5/16 21:35,10.537
6/5/16 21:45,11.123
6/5/16 21:55,10.244
6/5/16 22:05,9.389
6/5/16 22:15,9.182
6/5/16 22:25,9.792
6/5/16 22:35,11.111
6/5/16 22:45,11.074
6/5/16 22:55,11.514
6/5/16 23:05,11.038
6/5/16 23:15,12.271
6/5/16 23:25,10.476
6/5/16 23:35,11.978
6/5/16 23:45,12.54
6/5/16 23:55,12.076
6/6/16 0:05,11.661
6/6/16 0:15,11.648
6/6/16 0:25,12.723
6/6/16 0:35,12.295
6/6/16 0:45,11.88
6/6/16 0:55,8.181
6/6/16 1:05,9.658
6/6/16 1:15,12.161
6/6/16 1:25,11.99
6/6/16 1:35,12.405
6/6/16 1:45,12.173
6/6/16 1:55,11.05
6/6/16 2:05,10.513
6/6/16 2:15,8.73
6/6/16 2:25,10.488
6/6/16 2:35,11.477
6/6/16 2:45,12.027
6/6/16 2:55,11.001
6/6/16 3:05,13.626
6/6/16 3:15,11.624
6/6/16 3:25,11.697
6/6/16 3:35,6.691
6/6/16 3:45,8.339
6/6/16 3:55,8.767
6/6/16 4:05,11.404
6/6/16 4:15,15.25
6/6/16 4:25,16.239
6/6/16 4:35,15.324
6/6/16 4:45,15.922
6/6/16 4:55,14.64
6/6/16 5:05,16.337
6/6/16 5:15,16.203
6/6/16 5:25,14.969
6/6/16 5:35,15.788
6/6/16 5:45,14.164
6/6/16 5:55,14.298
6/6/16 6:05,14.212
6/6/16 6:15,12.747
6/6/16 6:25,11.624
6/6/16 6:35,10.659
6/6/16 6:45,8.51
6/6/16 6:55,7.558
6/6/16 7:05,7.741
6/6/16 7:15,6.813
6/6/16 7:25,6.032
6/6/16 7:35,6.203
6/6/16 7:45,5.543
6/6/16 7:55,6.41
6/6/16 8:05,6.459
6/6/16 8:15,4.921
6/6/16 8:25,4.713
6/6/16 8:35,5.69
6/6/16 8:45,4.676
6/6/16 8:55,4.835
6/6/16 9:05,4.945
6/6/16 9:15,4.994
6/6/16 9:25,4.786
6/6/16 9:35,5.739
6/6/16 9:45,5.409
6/6/16 9:55,6.642
6/6/16 10:05,5.385
6/6/16 10:15,5.47
6/6/16 10:25,5.519
6/6/16 10:35,5.592
6/6/16 10:45,5.214
6/6/16 10:55,5.263
6/6/16 11:05,4.811
6/6/16 11:15,4.969
6/6/16 11:25,4.518
6/6/16 11:35,5.495
6/6/16 11:45,5.128
6/6/16 11:55,5.763
6/6/16 12:05,6.361
6/6/16 12:15,7.521
6/6/16 12:25,5.568
6/6/16 12:35,6.19
6/6/16 12:45,6.239
6/6/16 12:55,5.556
6/6/16 13:05,5.47
6/6/16 13:15,5.739
6/6/16 13:25,5.556
6/6/16 13:35,4.811
6/6/16 13:45,4.139
6/6/16 13:55,4.689
6/6/16 14:05,5.372
6/6/16 14:15,5.348
6/6/16 14:25,4.432
6/6/16 14:35,5.482
6/6/16 14:45,5.018
6/6/16 16:05,5.812
6/6/16 16:15,6.593
6/6/16 16:25,6.398
6/6/16 16:35,6.422
6/6/16 16:45,7.851
6/6/16 16:55,8.144
6/6/16 17:05,7.448
6/6/16 17:25,9.109
6/6/16 17:35,9.206
6/6/16 17:45,10.403
6/6/16 17:55,10.537
6/6/16 18:05,12.112
6/6/16 18:15,13.602
6/6/16 18:25,13.846
6/6/16 18:35,15.324
6/6/16 18:45,15.568
6/6/16 18:55,15.336
6/6/16 19:05,15.836
6/6/16 19:15,15.104
6/6/16 19:25,15.849
6/6/16 19:35,16.52
6/6/16 19:45,17.814
6/6/16 19:55,17.204
6/6/16 20:05,17.937
6/6/16 20:15,17.253
6/6/16 20:25,17.546
6/6/16 20:35,17.436
6/6/16 20:45,18.071
6/6/16 20:55,19.182
6/6/16 21:05,19.597
6/6/16 21:15,20.244
6/6/16 21:25,20.989
6/6/16 21:35,21.49
6/6/16 21:45,20
6/6/16 21:55,20.806
6/6/16 22:05,20.513
6/6/16 22:15,20.183
6/6/16 22:25,20.562
6/6/16 22:35,18.999
6/6/16 22:45,18.205
6/6/16 22:55,20.134
6/6/16 23:05,19.048
6/6/16 23:15,17.118
6/6/16 23:25,16.777
6/6/16 23:35,16.02
6/6/16 23:45,15.458
6/6/16 23:55,16.593
6/7/16 0:05,15.885
6/7/16 0:15,17.985
6/7/16 0:25,16.996
6/7/16 0:35,18.474
6/7/16 0:45,15.8
6/7/16 0:55,11.685
6/7/16 1:05,11.954
6/7/16 1:15,12.564
6/7/16 1:25,11.111
6/7/16 1:35,10.269
6/7/16 1:45,9.463
6/7/16 1:55,11.685
6/7/16 2:05,12.125
6/7/16 2:15,11.209
6/7/16 2:25,10.476
6/7/16 2:35,11.856
6/7/16 2:45,12.759
6/7/16 2:55,13.248
6/7/16 3:05,13.724
6/7/16 3:15,12.552
6/7/16 3:25,13.663
6/7/16 3:35,12.93
6/7/16 3:45,13.26
6/7/16 3:55,13.919
6/7/16 4:05,15.946
6/7/16 4:15,14.212
6/7/16 4:25,15.397
6/7/16 4:35,14.017
6/7/16 4:45,14.274
6/7/16 4:55,14.176
6/7/16 5:05,14.09
6/7/16 5:15,13.871
6/7/16 5:25,13.944
6/7/16 5:35,13.468
6/7/16 5:45,13.529
6/7/16 5:55,13.504
6/7/16 6:05,12.869
6/7/16 6:15,11.88
6/7/16 6:25,11.233
6/7/16 6:35,10.379
6/7/16 6:45,11.807
6/7/16 6:55,9.939
6/7/16 7:05,10.623
6/7/16 7:15,9.939
6/7/16 7:25,9.414
6/7/16 7:35,8.596
6/7/16 7:45,9.011
6/7/16 7:55,9.096
6/7/16 8:05,9.487
6/7/16 8:15,6.972
6/7/16 8:25,6.679
6/7/16 8:35,6.838
6/7/16 8:45,6.96
6/7/16 8:55,6.325
6/7/16 9:05,6.874
6/7/16 9:15,5.861
6/7/16 9:25,5.629
6/7/16 9:36,4.274
6/7/16 9:45,6.19
6/7/16 9:55,5.092
6/7/16 10:05,4.799
6/7/16 10:15,4.908
6/7/16 10:25,4.335
6/7/16 10:35,4.737
6/7/16 10:45,5.018
6/7/16 10:55,5.018
6/7/16 11:05,4.176
6/7/16 11:15,4.139
6/7/16 11:25,4.103
6/7/16 11:35,4.164
6/7/16 11:45,4.017
6/7/16 11:55,3.98
6/7/16 12:05,5.568
6/7/16 12:15,4.042
6/7/16 12:25,4.054
6/7/16 12:35,4.457
6/7/16 12:45,4.359
6/7/16 12:55,4.164
6/7/16 13:05,4.75
6/7/16 13:15,5.14
6/7/16 13:25,4.945
6/7/16 13:35,5.592
6/7/16 13:45,5.263
6/7/16 13:55,6.422
6/7/16 14:05,6.728
6/7/16 14:15,6.166
6/7/16 14:25,6.618
6/7/16 14:35,6.862
6/7/16 14:45,6.203
6/7/16 14:55,5.714
6/7/16 15:05,4.774
6/7/16 15:15,5.433
6/7/16 15:25,6.02
6/7/16 15:35,4.31
6/7/16 15:45,9.304
6/7/16 15:55,11.416
6/7/16 16:05,8.059
6/7/16 16:15,13.187
6/7/16 16:25,12.039
6/7/16 16:35,11.563
6/7/16 16:45,10.635
6/7/16 16:55,8.755
6/7/16 17:05,8.596
6/7/16 17:15,8.742
6/7/16 17:25,8.779
6/7/16 17:35,8.327
6/7/16 17:45,9.695
6/7/16 17:55,9.389
6/7/16 18:05,10.037
6/7/16 18:15,9.805
6/7/16 18:25,11.661
6/7/16 18:35,10.244
6/7/16 18:45,11.929
6/7/16 18:55,11.6
6/7/16 19:05,11.27
6/7/16 19:15,11.429
6/7/16 19:25,11.758
6/7/16 19:35,12.149
6/7/16 19:45,15.177
6/7/16 19:55,18.156
6/7/16 20:05,17.643
6/7/16 20:15,17.619
6/7/16 20:25,17.302
6/7/16 20:35,19.451
6/7/16 20:45,19.109
6/7/16 20:55,20.696
6/7/16 21:05,22.283
6/7/16 21:15,21.966
6/7/16 21:25,20.562
6/7/16 21:35,21.6
6/7/16 21:45,23.333
6/7/16 21:55,21.343
6/7/16 22:05,23.321
6/7/16 22:15,22.747
6/7/16 22:25,20.195
6/7/16 22:35,21.502
6/7/16 22:45,20.952
6/7/16 22:55,20.488
6/7/16 23:05,22.198
6/7/16 23:15,21.868
6/7/16 23:25,19.609
6/7/16 23:35,21.319
6/7/16 23:45,22.845
6/7/16 23:55,18.339
6/8/16 0:05,20.024
6/8/16 0:15,19.328
6/8/16 0:25,20.513
6/8/16 0:35,19.963
6/8/16 0:45,19.768
6/8/16 0:55,19.438
6/8/16 1:05,21.087
6/8/16 1:15,20.342
6/8/16 1:25,21.282
6/8/16 1:35,21.172
6/8/16 1:45,19.988
6/8/16 1:55,20.879
6/8/16 2:05,18.926
6/8/16 2:15,20.256
6/8/16 2:25,21.074
6/8/16 2:35,19.255
6/8/16 2:45,17.473
6/8/16 2:55,15.336
6/8/16 3:05,15.067
6/8/16 3:15,14.188
6/8/16 3:25,13.663
6/8/16 3:35,13.883
6/8/16 3:45,13.26
6/8/16 3:55,15.299
6/8/16 4:05,11.111
6/8/16 4:15,11.758
6/8/16 4:25,11.893
6/8/16 4:35,8.022
6/8/16 4:45,9.304
6/8/16 4:55,9.744
6/8/16 5:05,10.061
6/8/16 5:15,11.783
6/8/16 5:25,13.883
6/8/16 5:35,14.335
6/8/16 5:45,16.093
6/8/16 5:55,15.836
6/8/16 6:05,15.116
6/8/16 6:15,15.238
6/8/16 6:25,13.81
6/8/16 6:35,16.361
6/8/16 6:45,17.717
6/8/16 6:55,14.725
6/8/16 7:05,12.979
6/8/16 7:15,16.593
6/8/16 7:25,17.082
6/8/16 7:35,13.919
6/8/16 7:45,10.647
6/8/16 7:55,9.084
6/8/16 8:05,10.366
6/8/16 8:15,11.819
6/8/16 8:25,10.391
6/8/16 8:35,10.195
6/8/16 8:45,14.701
6/8/16 8:55,13.993
6/8/16 9:05,15.275
6/8/16 9:15,16.252
6/8/16 9:25,16.081
6/8/16 9:35,18.987
6/8/16 9:45,14.799
6/8/16 9:55,12.271
6/8/16 10:05,11.709
6/8/16 10:15,12.039
6/8/16 10:25,11.795
6/8/16 10:35,11.856
6/8/16 10:45,9.475
6/8/16 10:55,7.998
6/8/16 11:05,6.007
6/8/16 11:15,6.764
6/8/16 11:25,8.205
6/8/16 11:35,10.024
6/8/16 11:45,8.107
6/8/16 11:55,7.228
6/8/16 12:05,7.595
6/8/16 12:15,9.866
6/8/16 12:25,13.138
6/8/16 12:35,14.054
6/8/16 12:45,11.27
6/8/16 12:55,8.352
6/8/16 13:05,13.272
6/8/16 13:15,10.977
6/8/16 13:25,13.529
6/8/16 13:35,8.999
6/8/16 13:45,5.934
6/8/16 13:55,6.276
6/8/16 14:05,11.392
6/8/16 14:15,9.731
6/8/16 14:25,6.166
6/8/16 14:35,9.683
6/8/16 14:45,10.488
6/8/16 14:55,7.631
6/8/16 15:05,6.984
6/8/16 15:15,8.584
6/8/16 15:25,7.167
6/8/16 15:35,6.801
6/8/16 15:45,6.19
6/8/16 15:55,8.767
6/8/16 16:05,5.287
6/8/16 16:15,6.667
6/8/16 16:25,7.766
6/8/16 16:35,6.752
6/8/16 16:45,7.399
6/8/16 16:55,7.998
6/8/16 17:05,9.304
6/8/16 17:15,7.265
6/8/16 17:25,10.574
6/8/16 17:35,13.089
6/8/16 17:45,12.405
6/8/16 17:55,13.968
6/8/16 18:05,13.346
6/8/16 18:15,9.609
6/8/16 18:25,14.359
6/8/16 18:35,13.077
6/8/16 18:45,15.641
6/8/16 18:55,15.849
6/8/16 19:05,18.278
6/8/16 19:15,13.419
6/8/16 19:25,13.993
6/8/16 19:35,10.171
6/8/16 19:45,9.829
6/8/16 19:55,9.084
6/8/16 20:05,8.352
6/8/16 20:15,8.364
6/8/16 20:25,8.681
6/8/16 20:35,8.694
6/8/16 20:45,9.353
6/8/16 20:55,10.281
6/8/16 21:05,11.526
6/8/16 21:15,15.214
6/8/16 21:25,15.788
6/8/16 21:35,17.558
6/8/16 21:45,21.807
6/8/16 21:55,22.357
6/8/16 22:05,18.926
6/8/16 22:15,19.121
6/8/16 22:25,19.719
6/8/16 22:35,19.365
6/8/16 22:45,17.509
6/8/16 22:55,16.667
6/8/16 23:05,14.701
6/8/16 23:15,18.071
6/8/16 23:25,18.828
6/8/16 23:35,19.206
6/8/16 23:45,16.276
6/8/16 23:55,17.167
6/9/16 0:05,18.217
6/9/16 0:15,16.007
6/9/16 0:25,8.474
6/9/16 0:35,15.14
6/9/16 0:45,16.374
6/9/16 0:55,7.656
6/9/16 1:05,14.176
6/9/16 1:15,15.702
6/9/16 1:25,14.86
6/9/16 1:35,16.691
6/9/16 1:45,14.652
6/9/16 1:55,15.861
6/9/16 2:05,18.168
6/9/16 2:15,18.339
6/9/16 2:25,15.91
6/9/16 2:35,19.072
6/9/16 2:45,15.116
6/9/16 2:55,22.442
6/9/16 3:05,17.961
6/9/16 3:15,19.316
6/9/16 3:25,17.766
6/9/16 3:35,18.425
6/9/16 3:45,13.358
6/9/16 3:55,16.557
6/9/16 4:05,16.716
6/9/16 4:15,11.123
6/9/16 4:25,11.453
6/9/16 4:35,10.672
6/9/16 4:45,10.757
6/9/16 4:55,8.376
6/9/16 5:05,10.305
6/9/16 5:15,11.05
6/9/16 5:25,11.16
6/9/16 5:35,11.331
6/9/16 5:45,9.512
6/9/16 5:55,14.64
6/9/16 6:05,15.018
6/9/16 6:15,13.846
6/9/16 6:25,12.454
6/9/16 6:35,12.125
6/9/16 6:45,10.232
6/9/16 6:55,12.173
6/9/16 7:05,9.389
6/9/16 7:15,13.419
6/9/16 7:25,14.347
6/9/16 7:35,9.072
6/9/16 7:45,7.912
6/9/16 7:55,7.631
6/9/16 8:05,9.78
6/9/16 8:15,11.136
6/9/16 8:25,8.84
6/9/16 8:35,9.072
6/9/16 8:45,7.619
6/9/16 8:55,9.56
6/9/16 9:05,9.866
6/9/16 9:15,7.668
6/9/16 9:25,7.692
6/9/16 9:35,8.4
6/9/16 9:45,10.476
6/9/16 9:55,8.388
6/9/16 10:05,10.488
6/9/16 10:15,12.943
6/9/16 10:25,14.579
6/9/16 10:35,16.398
6/9/16 10:45,13.834
6/9/16 10:55,17.277
6/9/16 11:05,16.569
6/9/16 11:15,14.396
6/9/16 11:25,14.481
6/9/16 11:35,14.237
6/9/16 11:45,16.984
6/9/16 11:55,16.496
6/9/16 12:05,14.884
6/9/16 12:15,16.227
6/9/16 12:25,18.12
6/9/16 12:35,12.137
6/9/16 12:45,12.869
6/9/16 12:55,12.173
6/9/16 13:05,13.602
6/9/16 13:15,12.796
6/9/16 13:25,12.442
6/9/16 13:35,12.161
6/9/16 13:45,11.587
6/9/16 13:55,9.744
6/9/16 14:05,8.144
6/9/16 14:15,6.74
6/9/16 14:25,9.621
6/9/16 14:35,13.346
6/9/16 14:45,15.458
6/9/16 14:55,11.38
6/9/16 15:05,12.051
6/9/16 15:15,6.874
6/9/16 15:25,12.186
6/9/16 15:35,11.16
6/9/16 15:45,15.165
6/9/16 15:55,12.735
6/9/16 16:05,12.418
6/9/16 16:15,14.725
6/9/16 16:25,15.739
6/9/16 16:35,18.388
6/9/16 16:45,17.338
6/9/16 16:55,19.951
6/9/16 17:05,20.012
6/9/16 17:15,16.74
6/9/16 17:25,17.643
6/9/16 17:35,19.56
6/9/16 17:45,19.646
6/9/16 17:55,19.072
6/9/16 18:05,19.219
6/9/16 18:15,21.172
6/9/16 18:25,18.205
6/9/16 18:35,21.05
6/9/16 18:45,22.906
6/9/16 18:55,20.501
6/9/16 19:05,19.048
6/9/16 19:15,17.375
6/9/16 19:25,18.571
6/9/16 19:35,20.037
6/9/16 19:45,19.316
6/9/16 19:55,19.817
6/9/16 20:05,18.681
6/9/16 20:15,17.998
6/9/16 20:25,17.473
6/9/16 20:35,19.109
6/9/16 20:45,18.034
6/9/16 20:55,17.009
6/9/16 21:05,17.607
6/9/16 21:15,17.949
6/9/16 21:25,17.167
6/9/16 21:35,19.121
6/9/16 21:45,19.035
6/9/16 21:55,17.473
6/9/16 22:05,18.266
6/9/16 22:15,17.595
6/9/16 22:25,16.569
6/9/16 22:35,15.128
6/9/16 22:45,14.676
6/9/16 22:55,13.614
6/9/16 23:05,14.188
6/9/16 23:15,14.469
6/9/16 23:25,13.553
6/9/16 23:35,14.066
6/9/16 23:45,13.59
6/9/16 23:55,15.641
6/10/16 0:05,15.714
6/10/16 0:15,18.388
6/10/16 0:25,17.79
6/10/16 0:35,17.302
6/10/16 0:45,15.8
6/10/16 0:55,15.25
6/10/16 1:05,13.529
6/10/16 1:15,13.675
6/10/16 1:25,14.823
6/10/16 1:35,13.321
6/10/16 1:45,15.592
6/10/16 1:55,15.824
6/10/16 2:05,14.444
6/10/16 2:15,15.91
6/10/16 2:25,14.554
6/10/16 2:35,15.726
6/10/16 2:45,15.751
6/10/16 2:55,14.432
6/10/16 3:05,14.701
6/10/16 3:15,13.846
6/10/16 3:25,13.687
6/10/16 3:35,14.212
6/10/16 3:45,15.018
6/10/16 3:55,15.751
6/10/16 4:05,14.689
6/10/16 4:15,14.408
6/10/16 4:25,15.849
6/10/16 4:35,15.751
6/10/16 4:45,18.352
6/10/16 4:55,16.716
6/10/16 5:05,15.568
6/10/16 5:15,14.029
6/10/16 5:25,14.432
6/10/16 5:35,13.663
6/10/16 5:45,12.381
6/10/16 5:55,10.696
6/10/16 6:05,8.755
6/10/16 6:14,7.619
6/10/16 6:24,10.879
6/10/16 6:34,13.48
6/10/16 6:45,12.735
6/10/16 6:55,11.453
6/10/16 7:05,12.137
6/10/16 7:15,7.045
6/10/16 7:25,7.082
6/10/16 7:34,6.093
6/10/16 7:45,6.044
6/10/16 7:54,8.889
6/10/16 8:04,12.723
6/10/16 8:14,15.495
6/10/16 8:24,17.241
6/10/16 8:35,17.485
6/10/16 8:45,16.777
6/10/16 8:54,13.407
6/10/16 9:04,8.046
6/10/16 9:14,8.083
6/10/16 9:24,8.254
6/10/16 9:34,9.976
6/10/16 9:44,15.665
