time[YYYY-MM-DD hh:mm:ss PST], turbidity, fluorescence
6/24/15 11:11,0.906,2.928
6/24/15 11:26,0.912,3.037
6/24/15 11:41,1.002,3.666
6/24/15 11:56,1.17,5.578
6/24/15 12:11,1.128,5.13
6/24/15 12:26,0.966,4.404
6/24/15 12:41,1.128,5.07
6/24/15 12:56,1.128,4.997
6/24/15 13:11,0.924,4.138
6/24/15 13:26,1.224,5.009
6/24/15 13:41,1.11,4.465
6/24/15 13:56,1.092,4.308
6/24/15 14:11,1.08,4.888
6/24/15 14:26,0.978,3.642
6/24/15 14:42,1.044,5.239
6/24/15 14:57,0.996,4.489
6/24/15 15:12,1.044,5.009
6/24/15 15:27,1.02,5.312
6/24/15 15:42,1.074,5.203
6/24/15 15:57,1.062,5.99
6/24/15 16:12,1.194,5.409
6/24/15 16:27,1.074,5.99
6/24/15 16:42,1.014,6.413
6/24/15 16:57,0.96,6.425
6/24/15 17:12,0.846,5.07
6/24/15 17:27,0.894,5.784
6/24/15 17:42,0.87,6.461
6/24/15 17:57,0.876,7.744
6/24/15 18:12,0.87,8.349
6/24/15 18:27,0.84,7.986
6/24/15 18:42,0.882,9.257
6/24/15 18:57,0.87,10.104
6/24/15 19:12,0.864,9.874
6/24/15 19:27,0.9,10.563
6/24/15 19:42,0.918,11.047
6/24/15 19:57,0.876,9.765
6/24/15 20:12,0.834,9.196
6/24/15 20:27,0.828,9.378
6/24/15 20:42,0.924,9.704
6/24/15 20:57,0.84,5.59
6/24/15 21:12,0.9,7.115
6/24/15 21:28,0.894,6.619
6/24/15 21:42,1.044,8.434
6/24/15 21:57,0.984,8.325
6/24/15 22:13,0.978,7.635
6/24/15 22:28,1.008,8.204
6/24/15 22:43,1.014,9.22
6/24/15 22:58,1.026,9.741
6/24/15 23:13,1.056,9.91
6/24/15 23:28,1.104,12.741
6/24/15 23:43,1.188,13.903
6/24/15 23:58,1.272,14.157
6/25/15 0:13,1.152,15.379
6/25/15 0:28,1.074,14.46
6/25/15 0:43,1.092,15.004
6/25/15 0:58,1.218,16.831
6/25/15 1:13,1.26,17.097
6/25/15 1:28,1.152,16.456
6/25/15 1:43,1.266,18.513
6/25/15 1:58,1.338,17.896
6/25/15 2:13,1.302,20.219
6/25/15 2:28,1.392,21.357
6/25/15 2:43,1.17,17.872
6/25/15 2:58,1.23,17.4
6/25/15 3:13,1.188,19.045
6/25/15 3:28,1.236,17.702
6/25/15 3:43,1.176,19.203
6/25/15 3:58,1.038,16.141
6/25/15 4:13,1.152,17.472
6/25/15 4:28,1.26,19.336
6/25/15 4:43,1.344,22.264
6/25/15 4:58,1.278,21.175
6/25/15 5:13,1.086,18.719
6/25/15 5:28,1.062,16.396
6/25/15 5:44,0.936,12.318
6/25/15 5:59,1.194,14.919
6/25/15 6:14,0.924,10.406
6/25/15 6:29,0.99,8.083
6/25/15 6:44,1.278,10.987
6/25/15 6:59,1.02,6.292
6/25/15 7:14,1.032,6.522
6/25/15 7:29,1.104,6.607
6/25/15 7:44,0.792,3.376
6/25/15 7:59,0.9,3.86
6/25/15 8:14,0.846,3.122
6/25/15 8:29,0.888,3.243
6/25/15 8:44,0.966,3.461
6/25/15 8:59,0.924,3.049
6/25/15 9:14,0.954,3.86
6/25/15 9:29,0.954,3.086
6/25/15 9:44,0.996,3.086
6/25/15 9:59,0.972,3.098
6/25/15 10:14,0.996,3.231
6/25/15 10:29,0.954,2.904
6/25/15 10:44,0.864,2.529
6/25/15 10:59,0.906,2.795
6/25/15 11:14,0.84,2.118
6/25/15 11:29,0.84,2.166
6/25/15 11:44,0.948,2.396
6/25/15 11:59,0.936,2.553
6/25/15 12:15,0.996,2.735
6/25/15 12:29,1.014,2.856
6/25/15 12:45,1.038,3.025
6/25/15 13:00,1.056,3.182
6/25/15 13:15,1.026,3.146
6/25/15 13:30,1.008,3.388
6/25/15 13:45,1.026,3.666
6/25/15 14:00,1.032,3.557
6/25/15 14:15,1.056,3.848
6/25/15 14:30,1.074,3.908
6/25/15 14:45,1.074,3.993
6/25/15 15:00,1.104,4.683
6/25/15 15:15,1.128,5.469
6/25/15 15:30,1.122,5.941
6/25/15 15:45,1.2,6.909
6/25/15 16:00,1.23,6.897
6/25/15 16:15,1.146,7.635
6/25/15 16:30,1.134,7.877
6/25/15 16:45,1.194,9.874
6/25/15 17:00,1.152,11.483
6/25/15 17:15,1.164,12.148
6/25/15 17:30,1.326,12.475
6/25/15 17:45,1.452,13.092
6/25/15 18:00,1.266,14.52
6/25/15 18:15,1.26,20.764
6/25/15 18:30,1.194,22.494
6/25/15 18:45,1.146,22.639
6/25/15 19:00,1.194,23.026
6/25/15 19:15,1.17,23.063
6/25/15 19:30,1.068,20.679
6/25/15 19:45,1.146,17.485
6/25/15 20:00,1.272,14.133
6/25/15 20:15,1.122,14.375
6/25/15 20:30,1.14,14.145
6/25/15 20:46,1.086,13.02
6/25/15 21:01,1.062,11.289
6/25/15 21:16,1.218,12.245
6/25/15 21:31,1.062,11.18
6/25/15 21:46,1.068,12.487
6/25/15 22:01,1.068,11.991
6/25/15 22:16,1.188,12.56
6/25/15 22:31,1.062,11.906
6/25/15 22:46,1.05,10.89
6/25/15 23:01,1.128,10.938
6/25/15 23:16,1.092,10.866
6/25/15 23:31,1.056,12.221
6/25/15 23:46,1.026,12.741
6/26/15 0:01,1.032,12.983
6/26/15 0:16,1.038,12.487
6/26/15 0:31,1.032,13.02
6/26/15 0:46,0.984,13.54
6/26/15 1:01,0.948,13.02
6/26/15 1:16,0.972,13.516
6/26/15 1:31,0.882,13.032
6/26/15 1:46,1.032,14.326
6/26/15 2:01,0.948,14.798
6/26/15 2:16,0.936,14.411
6/26/15 2:31,0.972,13.467
6/26/15 2:46,0.894,14.326
6/26/15 3:01,0.924,15.149
6/26/15 3:16,0.942,14.641
6/26/15 3:31,0.948,14.411
6/26/15 3:46,0.984,14.544
6/26/15 4:01,0.93,15.778
6/26/15 4:17,0.93,14.798
6/26/15 4:32,0.918,15.149
6/26/15 4:47,0.942,15.137
6/26/15 5:02,0.924,15.984
6/26/15 5:17,0.984,15.827
6/26/15 5:32,0.972,16.553
6/26/15 5:47,0.954,16.625
6/26/15 6:02,0.972,16.456
6/26/15 6:17,0.924,15.428
6/26/15 6:32,1.038,13.661
6/26/15 6:47,0.99,14.46
6/26/15 7:02,1.08,17.509
6/26/15 7:17,1.062,13.879
6/26/15 7:32,0.924,12.79
6/26/15 7:47,0.972,11.471
6/26/15 8:02,0.93,9.317
6/26/15 8:17,0.918,7.478
6/26/15 8:32,1.044,5.312
6/26/15 8:47,1.092,4.683
6/26/15 9:02,1.038,5.469
6/26/15 9:17,1.05,3.86
6/26/15 9:32,1.08,3.509
6/26/15 9:47,1.11,4.066
6/26/15 10:02,1.074,5.239
6/26/15 10:17,1.08,5.264
6/26/15 10:32,1.8,5.058
6/26/15 10:47,1.002,5.155
6/26/15 11:02,1.14,4.283
6/26/15 11:17,1.122,4.187
6/26/15 11:32,1.284,3.92
6/26/15 11:48,1.266,4.308
6/26/15 12:03,1.134,3.933
6/26/15 12:18,1.11,3.654
6/26/15 12:33,1.11,3.908
6/26/15 12:48,1.116,3.618
6/26/15 13:03,1.122,4.743
6/26/15 13:18,1.266,5.13
6/26/15 13:33,1.902,5.07
6/26/15 13:48,1.602,5.034
6/26/15 14:03,1.224,5.009
6/26/15 14:18,1.218,5.3
6/26/15 14:33,1.242,5.784
6/26/15 14:48,1.218,6.401
6/26/15 15:03,1.176,7.018
6/26/15 15:18,1.206,6.691
6/26/15 15:33,1.23,7.708
6/26/15 15:48,1.266,6.812
6/26/15 16:03,1.212,7.151
6/26/15 16:18,1.17,6.958
6/26/15 16:33,1.152,6.558
6/26/15 16:48,1.104,6.425
6/26/15 17:03,1.074,6.679
6/26/15 17:18,1.092,6.377
6/26/15 17:33,1.08,7.284
6/26/15 17:48,1.05,7.623
6/26/15 18:03,0.972,7.405
6/26/15 18:18,0.972,7.393
6/26/15 18:33,1.014,7.623
6/26/15 18:48,1.08,7.708
6/26/15 19:04,1.11,6.655
6/26/15 19:19,1.104,6.389
6/26/15 19:34,1.104,5.917
6/26/15 19:49,1.116,5.554
6/26/15 20:04,1.2,5.336
6/26/15 20:19,1.128,5.227
6/26/15 20:34,1.176,5.215
6/26/15 20:49,1.128,6.244
6/26/15 21:04,1.092,7.248
6/26/15 21:19,1.128,8.591
6/26/15 21:34,1.194,11.12
6/26/15 21:49,1.26,14.218
6/26/15 22:04,1.212,13.044
6/26/15 22:19,1.242,13.709
6/26/15 22:34,1.236,14.266
6/26/15 22:49,1.23,14.98
6/26/15 23:04,1.248,15.791
6/26/15 23:19,1.236,15.718
6/26/15 23:34,1.194,15.488
6/26/15 23:49,1.176,14.677
6/27/15 0:04,1.236,14.702
6/27/15 0:19,1.116,15.778
6/27/15 0:34,1.104,16.093
6/27/15 0:49,1.062,15.645
6/27/15 1:04,1.098,15.682
6/27/15 1:19,1.098,15.173
6/27/15 1:34,1.044,16.347
6/27/15 1:49,1.038,15.403
6/27/15 2:04,1.068,16.383
6/27/15 2:19,1.056,15.912
6/27/15 2:35,1.29,14.677
6/27/15 2:50,1.098,15.246
6/27/15 3:05,1.098,13.673
6/27/15 3:20,1.056,13.564
6/27/15 3:35,0.972,14.278
6/27/15 3:50,0.99,13.891
6/27/15 4:05,0.93,14.556
6/27/15 4:20,0.966,15.101
6/27/15 4:35,0.942,14.048
6/27/15 4:50,0.954,15.028
6/27/15 5:05,0.894,14.254
6/27/15 5:20,0.906,14.242
6/27/15 5:35,0.936,14.992
6/27/15 5:50,0.918,14.883
6/27/15 6:05,1.02,14.665
6/27/15 6:20,0.948,15.077
6/27/15 6:35,1.032,13.552
6/27/15 6:50,1.02,11.701
6/27/15 7:05,1.044,14.23
6/27/15 7:20,1.056,11.677
6/27/15 7:35,1.002,9.801
6/27/15 7:50,1.044,11.906
6/27/15 8:05,1.002,9.281
6/27/15 8:20,1.068,11.967
6/27/15 8:35,1.002,12.451
6/27/15 8:50,1.044,9.365
6/27/15 9:05,0.996,10.2
6/27/15 9:20,1.014,8.676
6/27/15 9:35,0.978,9.656
6/27/15 9:50,0.948,8.034
6/27/15 10:06,0.948,5.421
6/27/15 10:21,0.882,4.949
6/27/15 10:36,0.882,2.033
6/27/15 10:51,0.93,1.416
6/27/15 11:06,0.936,1.392
6/27/15 11:21,0.948,1.537
6/27/15 11:36,0.96,1.67
6/27/15 11:51,0.972,1.755
6/27/15 12:06,1.134,1.779
6/27/15 12:21,1.026,2.202
6/27/15 12:36,1.002,2.118
6/27/15 12:51,1.122,2.118
6/27/15 13:06,0.99,2.214
6/27/15 13:21,1.074,3.037
6/27/15 13:36,0.978,3.243
6/27/15 13:51,1.08,3.194
6/27/15 14:06,0.948,3.497
6/27/15 14:21,0.906,3.424
6/27/15 14:36,0.888,3.533
6/27/15 14:51,0.918,3.243
6/27/15 15:06,0.9,3.315
6/27/15 15:21,0.834,2.614
6/27/15 15:36,0.87,2.335
6/27/15 15:51,0.87,2.456
6/27/15 16:06,0.882,2.892
6/27/15 16:21,0.864,2.735
6/27/15 16:36,0.834,2.529
6/27/15 16:51,0.834,2.868
6/27/15 17:06,0.84,3.364
6/27/15 17:22,0.876,4.852
6/27/15 17:37,0.888,4.344
6/27/15 17:52,0.918,4.695
6/27/15 18:07,0.906,4.816
6/27/15 18:22,0.9,5.965
6/27/15 18:37,1.02,9.027
6/27/15 18:52,1.098,9.62
6/27/15 19:07,0.984,8.966
6/27/15 19:22,0.942,8.978
6/27/15 19:37,0.93,7.55
6/27/15 19:52,0.954,9.015
6/27/15 20:07,0.768,5.554
6/27/15 20:22,0.804,5.385
6/27/15 20:37,0.828,5.578
6/27/15 20:52,0.75,5.336
6/27/15 21:07,0.774,5.542
6/27/15 21:22,0.786,5.76
6/27/15 21:37,0.774,5.481
6/27/15 21:52,0.744,5.3
6/27/15 22:07,0.768,5.481
6/27/15 22:22,0.756,5.348
6/27/15 22:37,0.762,5.59
6/27/15 22:52,0.774,5.493
6/27/15 23:07,0.804,6.437
6/27/15 23:22,0.834,6.558
6/27/15 23:37,0.786,7.03
6/27/15 23:52,0.822,10.067
6/28/15 0:07,0.864,10.237
6/28/15 0:22,1.008,13.685
6/28/15 0:37,1.002,17.255
6/28/15 0:52,1.038,17.218
6/28/15 1:08,1.086,16.299
6/28/15 1:23,1.062,15.367
6/28/15 1:38,1.188,18.138
6/28/15 1:53,1.104,16.396
6/28/15 2:08,1.134,16.855
6/28/15 2:23,1.014,13.092
6/28/15 2:38,1.068,12.923
6/28/15 2:53,1.074,12.814
6/28/15 3:08,1.014,11.386
6/28/15 3:23,1.002,11.314
6/28/15 3:38,1.074,10.926
6/28/15 3:53,1.02,10.951
6/28/15 4:08,1.008,10.116
6/28/15 4:23,1.026,9.438
6/28/15 4:38,1.032,9.486
6/28/15 4:53,0.984,8.652
6/28/15 5:08,1.026,8.531
6/28/15 5:23,0.99,8.688
6/28/15 5:38,1.002,8.615
6/28/15 5:53,0.954,9.269
6/28/15 6:08,0.996,9.511
6/28/15 6:23,0.966,9.849
6/28/15 6:38,1.026,10.612
6/28/15 6:53,1.002,10.66
6/28/15 7:08,1.044,11.096
6/28/15 7:23,1.074,12.451
6/28/15 7:38,0.996,11.168
6/28/15 7:53,0.948,10.769
6/28/15 8:08,1.002,11.81
6/28/15 8:23,0.99,12.185
6/28/15 8:39,0.996,10.406
6/28/15 8:54,1.002,8.119
6/28/15 9:09,0.954,8.41
6/28/15 9:24,1.014,10.406
6/28/15 9:39,0.966,11.374
6/28/15 9:54,1.002,12.318
6/28/15 10:09,1.026,9.184
6/28/15 10:24,0.942,7.575
6/28/15 10:39,1.002,9.099
6/28/15 10:54,1.092,10.309
6/28/15 11:09,1.05,8.688
6/28/15 11:24,1.092,11.64
6/28/15 11:39,1.074,10.2
6/28/15 11:54,1.044,12.463
6/28/15 12:09,1.074,10.757
6/28/15 12:24,1.062,13.625
6/28/15 12:39,1.044,13.407
6/28/15 12:54,1.05,11.362
6/28/15 13:09,1.092,12.161
6/28/15 13:24,1.092,13.855
6/28/15 13:39,1.068,15.113
6/28/15 13:54,1.068,15.222
6/28/15 14:09,1.104,13.988
6/28/15 14:24,1.062,15.415
6/28/15 14:39,1.14,16.456
6/28/15 14:54,1.128,16.783
6/28/15 15:09,1.11,17.255
6/28/15 15:24,1.11,17.049
6/28/15 15:39,1.104,17.811
6/28/15 15:54,1.122,17.884
6/28/15 16:10,1.194,19.88
6/28/15 16:25,1.122,18.912
6/28/15 16:40,1.092,19.275
6/28/15 16:55,1.158,17.376
6/28/15 17:10,1.188,20.013
6/28/15 17:25,1.098,16.529
6/28/15 17:40,1.134,19.082
6/28/15 17:55,1.14,18.888
6/28/15 18:10,1.182,18.525
6/28/15 18:25,1.158,18.477
6/28/15 18:40,1.11,19.082
6/28/15 18:55,1.08,17.448
6/28/15 19:10,1.056,17.327
6/28/15 19:25,1.176,17.557
6/28/15 19:40,1.182,17.412
6/28/15 19:55,1.14,16.444
6/28/15 20:10,1.266,16.371
6/28/15 20:25,1.128,15.004
6/28/15 20:40,1.116,14.581
6/28/15 20:55,1.14,15.294
6/28/15 21:10,1.152,16.238
6/28/15 21:25,1.146,15.972
6/28/15 21:40,1.14,16.226
6/28/15 21:55,1.11,15.682
6/28/15 22:10,1.128,14.919
6/28/15 22:25,1.05,13.31
6/28/15 22:40,1.02,15.246
6/28/15 22:55,1.056,13.855
6/28/15 23:10,1.002,15.597
6/28/15 23:25,1.002,12.85
6/28/15 23:41,1.002,13.492
6/28/15 23:56,0.99,13.867
6/29/15 0:11,0.996,14.556
6/29/15 0:26,0.996,12.947
6/29/15 0:41,1.02,14.714
6/29/15 0:56,1.068,15.972
6/29/15 1:11,1.032,15.682
6/29/15 1:26,1.092,15.077
6/29/15 1:41,1.152,16.359
6/29/15 1:56,1.044,13.613
6/29/15 2:11,1.05,12.959
6/29/15 2:26,1.188,14.109
6/29/15 2:41,1.242,15.948
6/29/15 2:56,1.2,16.408
6/29/15 3:11,1.38,16.867
6/29/15 3:26,1.17,15.246
6/29/15 3:41,1.158,16.347
6/29/15 3:56,1.176,16.117
6/29/15 4:11,1.152,14.169
6/29/15 4:26,1.188,15.173
6/29/15 4:41,1.164,14.484
6/29/15 4:56,1.158,14.895
6/29/15 5:11,1.158,15.198
6/29/15 5:26,1.092,15.355
6/29/15 5:41,1.128,16.178
6/29/15 5:56,1.074,15.996
6/29/15 7:57,1.002,6.328
6/29/15 8:12,0.93,7.369
6/29/15 8:27,0.888,5.99
6/29/15 8:42,0.906,6.728
6/29/15 8:57,0.876,5.058
6/29/15 9:12,0.876,6.111
6/29/15 9:27,0.876,5.36
6/29/15 9:42,0.864,5.99
6/29/15 9:57,0.81,4.683
6/29/15 10:12,0.834,4.864
6/29/15 10:27,0.834,4.743
6/29/15 10:42,0.792,4.804
6/29/15 10:57,0.804,4.719
6/29/15 11:12,0.78,3.908
6/29/15 11:27,0.78,3.969
6/29/15 11:42,0.768,3.678
6/29/15 11:57,0.774,3.606
6/29/15 12:12,0.726,3.352
6/29/15 12:27,0.744,3.945
6/29/15 12:42,0.708,4.199
6/29/15 12:57,0.768,3.799
6/29/15 13:12,0.678,3.642
6/29/15 13:27,0.702,3.364
6/29/15 13:42,0.732,3.884
6/29/15 13:57,0.81,3.86
6/29/15 14:12,0.744,6.425
6/29/15 14:27,0.798,6.062
6/29/15 14:43,0.792,6.788
6/29/15 14:58,0.774,9.462
6/29/15 15:13,0.792,10.176
6/29/15 15:28,0.726,6.812
6/29/15 15:43,0.756,6.885
6/29/15 15:58,0.768,5.917
6/29/15 16:13,0.876,6.74
6/29/15 16:28,0.894,10.176
6/29/15 16:43,1.056,13.576
6/29/15 16:58,1.038,16.892
6/29/15 17:13,0.954,14.738
6/29/15 17:28,0.816,12.475
6/29/15 17:43,0.768,11.677
6/29/15 17:58,0.798,11.749
6/29/15 18:13,0.792,11.701
6/29/15 18:28,0.792,12.245
6/29/15 18:43,0.78,11.737
6/29/15 18:58,0.804,11.543
6/29/15 19:13,0.822,10.733
6/29/15 19:28,0.774,10.031
6/29/15 19:43,0.78,10.358
6/29/15 19:58,0.792,10.225
6/29/15 20:13,0.852,10.672
6/29/15 20:28,0.774,10.442
6/29/15 20:43,0.906,10.684
6/29/15 20:58,0.93,10.273
6/29/15 21:13,0.798,10.2
6/29/15 21:28,0.876,9.644
6/29/15 21:43,0.774,9.257
6/29/15 21:58,0.804,9.378
6/29/15 22:14,0.804,9.075
6/29/15 22:29,0.708,8.894
6/29/15 22:44,0.708,8.845
6/29/15 22:59,0.69,8.736
6/29/15 23:14,0.756,8.361
6/29/15 23:29,0.702,8.906
6/29/15 23:44,0.732,8.059
6/29/15 23:59,0.768,9.511
6/30/15 0:14,0.732,8.845
6/30/15 0:29,0.636,7.526
6/30/15 0:44,0.678,8.458
6/30/15 0:59,0.654,8.349
6/30/15 1:14,0.576,7.405
6/30/15 1:29,0.618,7.139
6/30/15 1:44,0.636,7.732
6/30/15 1:59,0.63,7.006
6/30/15 2:14,0.666,7.696
6/30/15 2:29,0.684,7.853
6/30/15 2:44,0.66,8.555
6/30/15 2:59,0.69,8.894
6/30/15 3:14,0.726,8.47
6/30/15 3:29,0.618,7.466
6/30/15 3:44,0.678,8.131
6/30/15 3:59,0.594,7.538
6/30/15 4:14,0.594,6.728
6/30/15 4:29,0.558,7.091
6/30/15 4:44,0.6,6.97
6/30/15 4:59,0.648,7.768
6/30/15 5:14,0.63,6.897
6/30/15 5:29,0.756,10.212
6/30/15 5:45,0.714,9.087
6/30/15 6:00,0.648,7.369
6/30/15 6:15,0.654,7.744
6/30/15 6:30,0.63,6.667
6/30/15 6:45,0.618,7.2
6/30/15 7:00,0.588,6.74
6/30/15 7:15,0.654,6.268
6/30/15 7:30,0.636,5.627
6/30/15 7:45,0.666,7.163
6/30/15 8:00,0.72,6.014
6/30/15 8:15,0.702,7.127
6/30/15 8:30,0.714,5.397
6/30/15 8:45,0.684,3.86
6/30/15 9:00,0.708,3.812
6/30/15 9:15,0.726,4.041
6/30/15 9:30,0.618,3.376
6/30/15 9:45,0.66,2.626
6/30/15 10:00,0.618,2.444
6/30/15 10:15,0.6,2.299
6/30/15 10:30,0.738,2.928
6/30/15 10:45,0.69,2.553
6/30/15 11:00,0.672,2.226
6/30/15 11:15,0.708,2.36
6/30/15 11:30,0.726,2.275
6/30/15 11:45,0.738,2.444
6/30/15 12:00,0.756,2.468
6/30/15 12:15,0.696,2.541
6/30/15 12:30,0.714,2.468
6/30/15 12:45,0.786,2.65
6/30/15 13:00,0.756,3.025
6/30/15 13:16,0.756,2.904
6/30/15 13:31,0.81,3.013
6/30/15 13:46,0.774,3.303
6/30/15 14:01,0.786,3.751
6/30/15 14:16,0.846,3.545
6/30/15 14:31,0.804,3.969
6/30/15 14:46,0.852,4.55
6/30/15 15:01,0.918,4.792
6/30/15 15:16,0.93,4.925
6/30/15 15:31,0.864,4.755
6/30/15 15:46,0.882,4.804
6/30/15 16:01,0.816,4.429
6/30/15 16:16,0.852,4.187
6/30/15 16:31,0.918,5.808
6/30/15 16:46,0.942,7.938
6/30/15 17:01,0.942,8.24
6/30/15 17:16,0.942,11.144
6/30/15 17:31,0.978,11.701
6/30/15 17:46,1.062,14.992
6/30/15 18:01,0.99,15.996
6/30/15 18:16,0.996,17.049
6/30/15 18:31,1.038,18.077
6/30/15 18:46,1.05,18.453
6/30/15 19:01,0.954,17.472
6/30/15 19:16,0.978,16.831
6/30/15 19:31,1.002,16.964
6/30/15 19:46,0.93,16.275
6/30/15 20:01,0.828,15.609
6/30/15 20:16,0.948,15.645
6/30/15 20:31,0.924,14.944
6/30/15 20:47,0.948,16.008
6/30/15 21:02,0.912,16.226
6/30/15 21:17,0.942,15.549
6/30/15 21:32,0.912,14.653
6/30/15 21:47,0.942,14.919
6/30/15 22:02,0.906,14.496
6/30/15 22:17,0.918,14.665
6/30/15 22:32,0.954,15.924
6/30/15 22:47,0.942,14.931
6/30/15 23:02,0.888,15.04
6/30/15 23:17,0.822,13.806
6/30/15 23:32,0.882,13.758
6/30/15 23:47,0.864,14.193
7/1/15 0:02,1.008,14.931
7/1/15 0:17,0.816,13.237
7/1/15 0:32,0.798,14.048
7/1/15 0:47,0.768,11.919
7/1/15 1:02,0.804,14.411
7/1/15 1:17,0.792,13.419
7/1/15 1:32,0.828,13.77
7/1/15 1:47,0.96,10.527
7/1/15 2:02,0.936,10.491
7/1/15 2:17,0.96,11.023
7/1/15 2:32,0.954,11.168
7/1/15 2:47,0.918,12.342
7/1/15 3:02,0.972,11.689
7/1/15 3:17,0.882,11.495
7/1/15 3:32,0.918,12.39
7/1/15 3:47,0.888,14.145
7/1/15 4:02,0.978,13.673
7/1/15 4:18,0.852,10.999
7/1/15 4:33,0.852,12.003
7/1/15 4:48,0.9,11.967
7/1/15 5:03,0.96,13.262
7/1/15 5:18,0.924,13.492
7/1/15 5:33,0.858,13.77
7/1/15 5:48,0.882,14.641
7/1/15 6:03,0.93,14.762
7/1/15 6:18,0.87,12.705
7/1/15 6:33,0.87,10.902
7/1/15 6:48,0.948,12.124
7/1/15 7:03,0.996,13.068
7/1/15 7:18,0.978,11.737
7/1/15 7:33,1.008,12.318
7/1/15 7:48,1.002,9.874
7/1/15 8:03,1.008,10.43
7/1/15 8:18,0.894,8.652
7/1/15 8:33,0.924,6.728
7/1/15 8:48,0.888,5.167
7/1/15 9:03,0.852,6.098
7/1/15 9:18,0.912,5.227
7/1/15 9:33,0.978,5.699
7/1/15 9:48,0.984,5.687
7/1/15 10:03,0.906,6.111
7/1/15 10:18,0.936,4.901
7/1/15 10:33,0.864,4.792
7/1/15 10:48,0.852,4.501
7/1/15 11:03,0.984,4.404
7/1/15 11:18,0.918,4.005
7/1/15 11:33,0.876,4.308
7/1/15 11:49,0.876,3.812
7/1/15 12:04,0.96,4.187
7/1/15 12:19,0.954,4.525
7/1/15 12:34,0.906,3.509
7/1/15 12:49,1.062,2.626
7/1/15 13:04,1.05,3.291
7/1/15 13:19,1.134,2.009
7/1/15 13:34,1.2,2.287
7/1/15 13:49,1.134,2.36
7/1/15 14:04,1.194,2.759
7/1/15 14:19,1.152,3.388
7/1/15 14:34,1.116,4.199
7/1/15 14:49,1.212,5.094
7/1/15 15:04,1.254,4.392
7/1/15 15:19,1.254,4.296
7/1/15 15:34,1.272,5.009
7/1/15 15:49,1.254,5.687
7/1/15 16:04,1.296,6.147
7/1/15 16:19,1.23,6.486
7/1/15 16:34,1.362,7.526
7/1/15 16:49,1.422,7.393
7/1/15 17:04,1.308,7.732
7/1/15 17:19,1.212,8.143
7/1/15 17:34,1.194,8.337
7/1/15 17:49,1.116,8.446
7/1/15 18:04,1.128,9.983
7/1/15 18:20,1.17,11.011
7/1/15 18:35,1.038,12.499
7/1/15 18:50,1.11,13.552
7/1/15 19:05,1.086,14.351
7/1/15 19:20,1.134,14.496
7/1/15 19:35,1.098,14.447
7/1/15 19:50,1.116,12.62
7/1/15 20:05,1.062,12.971
7/1/15 20:20,1.062,11.967
7/1/15 20:35,0.996,12.403
7/1/15 20:50,1.002,12.475
7/1/15 21:05,1.002,11.846
7/1/15 21:20,0.936,11.979
7/1/15 21:35,1.188,11.677
7/1/15 21:50,1.038,10.999
7/1/15 22:05,1.038,11.362
7/1/15 22:20,1.068,11.834
7/1/15 22:35,1.02,10.781
7/1/15 22:50,1.02,12.173
7/1/15 23:05,1.038,11.979
7/1/15 23:20,0.984,11.822
7/1/15 23:35,1.008,11.749
7/1/15 23:50,1.098,12.088
7/2/15 0:05,0.996,10.418
7/2/15 0:20,0.948,10.696
7/2/15 0:35,0.978,10.805
7/2/15 0:50,1.014,8.712
7/2/15 1:05,1.098,8.47
7/2/15 1:20,1.188,8.906
7/2/15 1:35,1.164,9.45
7/2/15 1:50,1.134,10.055
7/2/15 2:05,1.176,10.37
7/2/15 2:20,1.164,10.902
7/2/15 2:35,1.158,11.301
7/2/15 2:51,1.128,11.713
7/2/15 3:06,1.098,11.785
7/2/15 3:21,1.086,11.326
7/2/15 3:36,1.056,11.422
7/2/15 3:51,1.044,12.173
7/2/15 4:06,1.062,12.233
7/2/15 4:21,1.05,12.33
7/2/15 4:36,0.93,11.677
7/2/15 4:51,1.02,11.301
7/2/15 5:06,0.972,12.427
7/2/15 5:21,0.948,12.79
7/2/15 5:36,0.954,11.253
7/2/15 5:51,1.014,10.273
7/2/15 6:06,0.942,8.252
7/2/15 6:21,0.9,7.224
7/2/15 6:36,0.9,6.219
7/2/15 6:51,0.984,5.965
7/2/15 7:06,0.924,5.118
7/2/15 7:21,0.888,4.368
7/2/15 7:36,0.96,5.022
7/2/15 7:54,0.894,4.15
7/2/15 8:06,0.906,4.332
7/2/15 8:21,0.87,3.872
7/2/15 8:55,1.008,4.32
7/2/15 9:06,1.014,4.235
7/2/15 9:21,1.158,4.223
7/2/15 9:36,0.978,4.38
7/2/15 9:52,0.948,3.739
7/2/15 10:07,0.918,3.691
7/2/15 10:22,0.876,5.118
7/2/15 10:37,0.894,4.368
7/2/15 10:52,0.876,4.126
7/2/15 11:22,1.056,4.755
7/2/15 11:37,1.368,2.19
7/2/15 11:52,1.524,2.311
7/2/15 12:07,1.404,2.698
7/2/15 12:22,1.29,2.856
7/2/15 12:37,1.218,3.086
7/2/15 12:52,1.308,2.577
7/2/15 13:07,1.434,2.565
7/2/15 13:22,1.398,2.952
7/2/15 13:37,1.17,3.303
7/2/15 13:52,1.278,4.017
7/2/15 14:07,1.284,3.751
7/2/15 14:22,1.332,3.219
7/2/15 14:37,1.74,3.545
7/2/15 14:52,1.434,3.848
7/2/15 15:07,1.368,5.155
7/2/15 15:22,1.41,4.78
